id,id_company,Currency,id_currency,Sector,id_sector,Target Customer,id_target_customer,Country,id_country,Deal Team,id_deal_team,Financial Quarter,End of Quarter,Revenue Run Rate (RRR),Net New ARR,cARR,ARR YoY Growth (in %),Revenue,LTM Revenue,Revenue as % of ARR,Revenue YoY Growth (in %),Subscription,Professional Services,Other Non-Recurring,COGS,Gross Profit,Gross Margin (in %),Operating Expenses,Opex as % of Revenue,Opex YoY Growth (in %),Sales & Marketing,S&M as % of Revenue,S&M Expenses YoY Growth (in %),Research & Development,R&D as % of Revenue,R&D Expenses YoY Growth (in %),General & Administrative,G&A as % of Revenue,G&A Expenses YoY Growth (in %),EBITDA,Depreciation and Amortization,EBIT,Interest Income,Interest Expenses,Taxes,Other,Net Income,Cash Burn (OCF & ICF),Monthly Burn (Qtly. avg),Financing Cash Flow (FCF),Ending cash,Cash Runway (Months),Total Current Assets (excluding Cash),Total Current Liabilities,Working Capital,Financial Debt,New ARR,Expansion & Upsell,Churn & Reduction,Gross New ARR,GNARR YoY Growth (in %),Expansion & Upsell (in %),Churn & Reduction (in %),Annualized $ Expansion & Upsell (in %),Annualized $ Churn & Reduction (in %),Expansion & Upsell % of Gross New ARR,Annualized $ Net Expansion (in %),Net Expansion TTM (in %),Quick Ratio,Quick Ratio TTM,LTM Capital Efficiency (ARR),LTM New Revenue/ Cash Burn,LTM GP / LTM Cash Burn,LTM GP / LTM S&M,Capital Efficiency (NNARR/Cash Burn),LTM Rule of 40% (ARR),LTM Rule of 40% (Rev),LTM Magic Number (ARR),LTM Magic Number (Rev),"ACV (EoP, Aggregate)",ACV YoY Growth (in %),New ARR / New Customers,New ARR / New Customers YoY Growth (in %),CAC Payback (months),LTV/CAC (TTM),LTV/CAC,CAC,LTV,Customer Lifetime,New Customers,Churned Customers,Customers (EoP),Annualized Logo Churn (in %),Headcount (HC),HC YoY Growth (in %),Sales Reps,Sales Reps as % of HC,Sales Reps YoY Growth (in %),Research & Development HC,R&D HC as % of HC,R&D HC YoY Growth (in %),General & Administrative HC,G&A as % of HC,G&A YoY Growth (in %),ARR / HC,ARR / HC,RRR / HC,Opex Run Rate / HC,Cash Burn / HC,NNARR / Sales Reps,EqV,TEV/ARR,TEV/ARR Growth Adj.,TEV/ARR (end of cash),TEV/LTM Revenue,TEV/LTM Revenue Growth Adj.,TEV/LTM Revenue (end of cash),Quarter Order,Quarter_old,Date,Order
1729741,51727,$ (USD),1,Sales & Productivity,9,Mixed,1,United Kingdom,7,EU,2,Q4-FY20,2020-12-30T00:00:00.0000000,11597.2318,775.44192,10273.07652,0.6770520225,2899.30795,9915.183749,0.2822239224,0.6924244694,,,,865.6477211,2033.660229,0.7014295356,4495.672195,1.550601824,0.2373748469,1633.216881,0.5633126624,0.1835928833,881.1252175,0.303908806,0.3395786711,1981.330096,0.683380355,0.2417536655,-2462.011965,,-2462.011965,,,-452.6347795,,-2914.646745,-1674.803944,-558.2679813,,2900.64664,5.632696364,,,,,2622.7554,210.85944,-2058.17292,2833.61484,0.3971742161,0.02220125841,-0.216703738,0.08880503362,-0.866814952,0.07441358544,0.2219900816,0.2656456899,1.376762279,1.655523652,0.4659619723,0.5498281654,0.7775601026,1.303977829,0.4630045939,-0.1596305798,-0.1442581329,0.781423943,0.893980683,16.78607275,0.03308596811,17.14219216,0.2554108741,36.03228318,1.663621082,1.272489849,10.67462014,13.58334577,1.146484375,153,-128,612,-0.8722316865,,,,,,,,,,,,,,,,,,,,,,,,,Q4,Q4-20,2020-10-01T00:00:00.0000000,12
1729742,51727,$ (USD),1,Sales & Productivity,9,Mixed,1,United Kingdom,7,EU,2,Q1-FY21,2021-03-30T00:00:00.0000000,14177.53854,2320.45668,12593.5332,0.747406936,3544.384636,11419.79795,0.2814448161,0.7376389886,,,,985.1985192,2559.186117,0.7220396146,5153.794503,1.454073142,0.439027892,2044.023018,0.5766933413,0.4904518188,937.1780303,0.2644120564,0.64965187,2172.593454,0.612967744,0.3232001835,-2594.608386,,-2594.608386,,,0,,-2594.608386,-2886.056971,-962.0189904,12580,12594.58967,16.56870039,,,,,3519.91908,378.46524,-1577.92764,3898.38432,0.5864375937,0.03684049654,-0.1535983536,0.1473619862,-0.6143934144,0.09708258831,0.5329685717,0.3494739716,2.470572301,1.82504841,0.5270061958,0.5088271945,0.7930654282,1.355486816,0.8040231718,-0.01294935499,-0.02271730233,0.9007452919,1.006413581,17.34646446,0.03015174738,17.17033698,0.07034304438,14.63971214,1.866905331,2.044530169,9.970843992,20.38569135,1.681318681,205,-91,726,-0.5947712418,,,,,,,,,,,,,,,,,,,,,,,,,Q1,Q1-21,2021-01-01T00:00:00.0000000,13
1729743,51727,$ (USD),1,Sales & Productivity,9,Mixed,1,United Kingdom,7,EU,2,Q2-FY21,2021-06-30T00:00:00.0000000,16385.28407,1781.48772,14375.02092,0.7595757183,4096.321018,13257.19711,0.2849610474,0.8133965094,,,,999.1607724,3097.160246,0.7560833812,5810.660235,1.418507048,0.8766458379,2496.634472,0.6094821332,1.305517395,955.0118535,0.2331389189,0.6483243068,2359.01391,0.575885996,0.6450333613,-2713.49999,,-2713.49999,,,0,,-2713.49999,-2282.2145,-760.7381665,,10312.37517,11.97194291,,,,,3155.55936,357.04392,-1731.11556,3512.60328,0.3986776643,0.02835137005,-0.1374606739,0.1134054802,-0.5498426955,0.1016465258,0.5635627847,0.4444474177,2.029098092,1.924648289,0.7514380771,0.708932905,1.172140757,1.309145777,0.7805960922,0.01855872456,0.07237951569,0.8392694979,0.9940159324,18.57237845,0.1685037716,20.89774411,0.5114465572,22.24250431,1.726316599,1.544616755,16.53400313,25.53869827,1.762135922,151,-103,774,-0.5674931129,,,,,,,,,,,,,,,,,,,,,,,,,Q2,Q2-21,2021-04-01T00:00:00.0000000,14
1729744,51727,$ (USD),1,Sales & Productivity,9,Mixed,1,United Kingdom,7,EU,2,Q3-FY21,2021-09-30T00:00:00.0000000,18781.69766,3259.45524,17634.47616,0.8567229529,4695.424415,15235.43802,0.2662639011,0.7280483307,,,,1100.35076,3595.073655,0.7656546751,6659.573486,1.418311296,0.8546916157,3066.96779,0.65318223,1.513974984,1050.10971,0.2236453231,0.5971805714,2542.495985,0.5414837425,0.4840462309,-3064.499831,,-3064.499831,,,0,,-3064.499831,-2466.265497,-822.0884991,,7846.109672,9.914047877,,,,,3891.29436,771.31716,-1403.15628,4662.61152,0.7450259921,0.05365676783,-0.0976107296,0.2146270713,-0.3904429184,0.1654259971,0.8241841529,0.5356763977,3.322945267,2.201830724,0.8740513036,0.6989166118,1.212231924,1.221217725,1.321615716,0.1158676564,-0.01280696579,0.8805303042,0.8563033016,20.41027333,0.2614541358,22.10962705,0.4361448274,14.74729952,1.822750874,2.296823706,17.42595335,40.02434277,2.25,176,-86,864,-0.4444444444,,,,,,,,,,,,,,,,,,,,,,,,,Q3,Q3-21,2021-07-01T00:00:00.0000000,15
3133763,74065,$ (USD),1,Communication & Collaboration,7,Mixed,1,Israel,3,ISR,3,Q1-FY22,2022-03-31T00:00:00.0000000,1724.596111,,1880.653228,,431.1490277,,0.2292549319,,,,,48.45356952,382.6954581,0.8876175837,660.3026506,1.531495164,,346.5864444,0.8038669281,,197.6430941,0.4584101584,,116.0731121,0.269218077,,-277.6071925,,-277.6071925,0,-8.365029291,,,-285.9722218,,,,408.2867065,,,,,884.5909354,162.6773275,-36.17806208,470.2547243,126.4992654,,-0.0281782721,0.3662707402,-0.1127130884,1.465082961,-0.2859942463,2.352369872,,-0.2690015833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1,Q1-22,2022-01-01T00:00:00.0000000,1
3133765,74065,$ (USD),1,Communication & Collaboration,7,Mixed,1,Israel,3,ISR,3,Q2-FY22,2022-06-30T00:00:00.0000000,2352.855585,651.3923164,2532.045544,,588.2138962,,0.2323077867,,,,,64.18361473,524.0302815,0.8908838857,897.664478,1.526085126,,560.7410991,0.9532945458,,222.7157174,0.3786304928,,114.2076615,0.1941600875,,-373.6341965,,-373.6341965,0,-14.12549181,,,-387.7596883,-2085.310384,-695.1034612,10000,8322.976323,,,,,1384.589109,184.4504273,-26.76059282,493.7024819,157.6898345,,-0.01422941371,0.2625164887,-0.05691765483,1.050065955,-0.1697039819,1.9931483,,-0.3194025557,,,,,,0.3123718759,,,,,,,,,11.5952442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q2,Q2-22,2022-04-01T00:00:00.0000000,2
3133767,74065,$ (USD),1,Communication & Collaboration,7,Mixed,1,Israel,3,ISR,3,Q3-FY22,2022-09-30T00:00:00.0000000,2852.310234,241.9362616,2773.981806,,713.0775584,,0.2570592053,,,,,166.5451215,546.532437,0.7664417853,1624.691398,2.278421721,,900.6286938,1.26301646,,495.5579814,0.6949566363,,228.5047224,0.320448624,,-1078.158961,,-1078.158961,0,-12.71376395,,,-1090.872725,-804.6311606,-268.2103869,,7518.345162,15.60933683,,,,,154.2638197,-66.89045972,154.5629016,87.37335993,,-0.02641755788,0.06104270201,-0.1056702315,0.244170808,-0.7655704183,1.138500577,,-0.5652932173,,,,,,0.300679707,,,,,,,,,58.28366939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q3,Q3-22,2022-07-01T00:00:00.0000000,3
3133768,74065,$ (USD),1,Communication & Collaboration,7,Mixed,1,Israel,3,ISR,3,Q4-FY22,2022-12-30T00:00:00.0000000,3079.840372,271.4554572,3045.437263,,769.9600931,2502.400575,0.2528241519,,,,,146.0541608,623.9059323,0.8103094406,2028.853009,2.635010603,,1236.553479,1.605996843,,591.2766266,0.7679315225,,201.0229033,0.2610822367,,-1404.947077,,-1404.947077,0,-18.66549321,,,-1423.61257,-1628.795809,-542.9319363,,5889.549353,14.52161769,,,,,227.8269236,-151.8773245,195.5058581,75.94959912,,-0.05475065633,0.07047842118,-0.2190026253,0.2819136847,-1.999711997,1.062911059,1.636732452,-0.3884773575,-0.3405656133,,,,0.6822655542,0.1666602134,,,,,,,,,67.45974172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q4,Q4-22,2022-10-01T00:00:00.0000000,4
3133769,74065,$ (USD),1,Communication & Collaboration,7,Mixed,1,Israel,3,ISR,3,Q1-FY23,2023-03-30T00:00:00.0000000,3479.607681,598.2382962,3643.675559,0.9374521072,869.9019202,2941.153468,0.2387429687,1.01763628,,,,101.9063231,767.995597,0.8828530886,2085.724311,2.397654566,2.158739873,1376.050271,1.581845308,2.970294548,586.059326,0.6737073599,1.965240596,123.6147141,0.1421018982,0.06497285933,-1317.728714,,-1317.728714,0,-12.10107947,,,-1329.829793,-1820.125339,-606.7084462,,4069.424015,7.079472984,,,,,255.783409,-45.62707695,388.0819642,210.156332,0.6613245248,-0.01498211029,0.1274306218,-0.05992844115,0.5097224874,-0.2171101699,1.449794046,1.411088496,-0.5415256347,-0.4311951481,0.2781291246,,0.3884709872,0.6044379577,0.3286797253,-0.5014645704,-0.4212803978,0.4327525235,0.4307861972,,,,,31.26460128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1,Q1-23,2023-01-01T00:00:00.0000000,5
3133770,74065,$ (USD),1,Communication & Collaboration,7,Mixed,1,Israel,3,ISR,3,Q2-FY23,2023-06-30T00:00:00.0000000,4468.495622,1170.24512,4813.92068,0.9011982981,1117.123906,3470.063477,0.2320611368,0.8991797247,,,,160.1279187,956.9959869,0.8566605567,2124.479711,1.901740443,1.36667459,1243.032579,1.112707886,1.216767383,732.5264964,0.655725379,2.289065113,148.9206352,0.1333071779,0.3039461033,-1167.483724,,-1167.483724,40.09146739,-15.17121016,,,-1142.563467,-1168.598586,-389.532862,,2900.825429,5.823539748,,,,,241.6184359,-70.42201375,999.048698,171.1964222,0.08565287519,-0.01932719107,0.2741870624,-0.0773087643,1.09674825,-0.4113521349,2.019439485,1.417661292,-0.1713594368,-0.313536665,0.4208431635,,0.5340002537,0.6087612737,1.001408982,-0.5359162064,-0.5379347797,0.4797619822,0.4448112179,,,,,14.87915087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q2,Q2-23,2023-04-01T00:00:00.0000000,6
3719206,252,â‚¬ (EUR),2,Communication & Collaboration,7,Mid-market,3,Germany,4,EUR,5,Q1-FY15,2015-03-31T00:00:00.0000000,,,4960.3405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1,Q1-15,2015-01-01T00:00:00.0000000,1
3719207,252,â‚¬ (EUR),2,Communication & Collaboration,7,Mid-market,3,Germany,4,EUR,5,Q2-FY15,2015-06-30T00:00:00.0000000,,416.4561108,5376.79661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q2,Q2-15,2015-04-01T00:00:00.0000000,2
3719208,252,â‚¬ (EUR),2,Communication & Collaboration,7,Mid-market,3,Germany,4,EUR,5,Q3-FY15,2015-09-30T00:00:00.0000000,,715.7436264,6092.540237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q3,Q3-15,2015-07-01T00:00:00.0000000,3
3719209,252,â‚¬ (EUR),2,Communication & Collaboration,7,Mid-market,3,Germany,4,EUR,5,Q4-FY15,2015-12-30T00:00:00.0000000,,1099.824102,7192.364339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q4,Q4-15,2015-10-01T00:00:00.0000000,4
3719210,252,â‚¬ (EUR),2,Communication & Collaboration,7,Mid-market,3,Germany,4,EUR,5,Q1-FY16,2016-03-30T00:00:00.0000000,,492.8354388,7685.199778,0.549329079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1,Q1-16,2016-01-01T00:00:00.0000000,5
3719211,252,â‚¬ (EUR),2,Communication & Collaboration,7,Mid-market,3,Germany,4,EUR,5,Q2-FY16,2016-06-30T00:00:00.0000000,,470.9098296,8156.109607,0.5169087094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q2,Q2-16,2016-04-01T00:00:00.0000000,6
3719212,252,â‚¬ (EUR),2,Communication & Collaboration,7,Mid-market,3,Germany,4,EUR,5,Q3-FY16,2016-09-30T00:00:00.0000000,,497.7846576,8653.894265,0.4204082252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q3,Q3-16,2016-07-01T00:00:00.0000000,7
3719213,252,â‚¬ (EUR),2,Communication & Collaboration,7,Mid-market,3,Germany,4,EUR,5,Q4-FY16,2016-12-30T00:00:00.0000000,,1639.310724,10293.20499,0.431129529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q4,Q4-16,2016-10-01T00:00:00.0000000,8
3719214,252,â‚¬ (EUR),2,Communication & Collaboration,7,Mid-market,3,Germany,4,EUR,5,Q1-FY17,2017-03-30T00:00:00.0000000,,1260.083032,11553.28802,0.5033165506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1,Q1-17,2017-01-01T00:00:00.0000000,9
3719215,252,â‚¬ (EUR),2,Communication & Collaboration,7,Mid-market,3,Germany,4,EUR,5,Q2-FY17,2017-06-30T00:00:00.0000000,,2182.980994,13736.26901,0.6841692517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q2,Q2-17,2017-04-01T00:00:00.0000000,10
3719216,252,â‚¬ (EUR),2,Communication & Collaboration,7,Mid-market,3,Germany,4,EUR,5,Q3-FY17,2017-09-30T00:00:00.0000000,,1631.774071,15368.04309,0.7758528837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q3,Q3-17,2017-07-01T00:00:00.0000000,11
3719217,252,â‚¬ (EUR),2,Communication & Collaboration,7,Mid-market,3,Germany,4,EUR,5,Q4-FY17,2017-12-30T00:00:00.0000000,,1945.532938,17313.57602,0.6820393688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q4,Q4-17,2017-10-01T00:00:00.0000000,12
3719218,252,â‚¬ (EUR),2,Communication & Collaboration,7,Mid-market,3,Germany,4,EUR,5,Q1-FY18,2018-03-30T00:00:00.0000000,18606.67459,1572.383308,18885.95933,0.6346826373,4651.668648,,0.246303011,,,,,436.4931942,4215.175454,0.9061641688,6712.151317,1.442955598,,3611.469155,0.7763814295,,,,,,,,-2496.975864,,-2496.975864,,,,,-2496.975864,-2271.24,-757.08,16774.56,18067.32,,,,,,,,,,,,,,,,,,,,,,,,0.6923016976,,,,,20.11284274,,,,30.41584216,,,41.03942221,,,88,-33,939,,,,,,,,,,,,,,,,,,,,,,,,,,Q1,Q1-18,2018-01-01T00:00:00.0000000,13
3719219,252,â‚¬ (EUR),2,Communication & Collaboration,7,Mid-market,3,Germany,4,EUR,5,Q2-FY18,2018-06-30T00:00:00.0000000,20385.19449,2295.901508,21181.86084,0.5420388766,5096.298622,,0.2405973045,,,,,527.1238242,4569.174797,0.8965673201,7250.60512,1.422719832,,4091.181609,0.8027750947,,,,,,,,-2681.430323,,-2681.430323,,,,,-2681.430323,-4172.04,-1390.68,,13895.28,12.93932283,,,,,,,,,,,,,,,,,,,,,,,0.5503066865,,,,,21.28830235,,,,23.85030001,,,49.89245864,,,82,-26,995,,,,,,,,,,,,,,,,,,,,,,,,,,Q2,Q2-18,2018-04-01T00:00:00.0000000,14
3719220,252,â‚¬ (EUR),2,Communication & Collaboration,7,Mid-market,3,Germany,4,EUR,5,Q3-FY18,2018-09-30T00:00:00.0000000,22719.82725,3825.724802,25007.58564,0.6272459351,5679.956812,,0.2271293556,,,,,593.690553,5086.266259,0.8954762206,7943.682983,1.39854637,,4460.93022,0.7853810104,,,,,,,,-2857.416724,,-2857.416724,,,,,-2857.416724,-2749.68,-916.56,,11145.6,9.661413637,,,,,,,,,,,,,,,,,,,,,,,1.391334556,,,,,23.6143396,,,,15.62567876,,,49.0212112,,,91,-27,1059,,,,,,,,,,,,,,,,,,,,,,,,,,Q3,Q3-18,2018-07-01T00:00:00.0000000,15
3719221,252,â‚¬ (EUR),2,Communication & Collaboration,7,Mid-market,3,Germany,4,EUR,5,Q4-FY18,2018-12-30T00:00:00.0000000,27151.17883,3233.282746,28240.86839,0.6311401151,6787.794708,22215.71879,0.2403536115,,,,,745.856937,6041.937771,0.8901179294,8903.729926,1.31172646,,5160.883095,0.7603180882,,,,,,,,-2861.792155,,-2861.792155,,,,,-2861.792155,-1663.2,-554.4,,9482.4,12.8928047,,,,,,,,,,,,,,,,,,,1.006552258,,1.834217097,1.149389337,1.944013195,0.1406038795,,0.630743457,,25.2601685,,,,21.51860105,,,53.20498037,,,97,-38,1118,,247,,,,,,,,,,,105.8662033,114.3354995,109.9238009,144.1899583,26.93441296,,,,,,,,,Q4,Q4-18,2018-10-01T00:00:00.0000000,16
3719222,252,â‚¬ (EUR),2,Communication & Collaboration,7,Mid-market,3,Germany,4,EUR,5,Q1-FY19,2019-03-30T00:00:00.0000000,30036.96,3707.724877,31948.59326,0.6916584805,7509.24,25073.29014,0.2350413346,0.6143110286,,,,875.88,6633.36,0.8833597008,8960.76,1.193297857,0.3350056601,4704.48,0.6264921617,0.3026499185,,,,,,,-2327.4,,-2327.4,,,,,-2327.4,860.5402416,286.8467472,2029.539758,12372.48,92.48611161,,,,249.48,,,,,,,,,,,,,,,1.691091627,,2.890942642,1.212475593,,0.2637912504,0.1864437986,0.7092521634,0.620621744,27.00641865,0.3427449816,,,17.23644862,,,,,,,,1183,,269,,,,,,,,,,,109.9703747,118.7680047,111.6615613,133.2455019,-12.79613742,,,,,,,,,Q1,Q1-19,2019-01-01T00:00:00.0000000,17
3719223,252,â‚¬ (EUR),2,Communication & Collaboration,7,Mid-market,3,Germany,4,EUR,5,Q2-FY19,2019-06-30T00:00:00.0000000,35048.16,3718.817881,35667.41115,0.6838658046,8762.04,28739.03152,0.2456595452,0.7192948551,,,,941.76,7820.28,0.8925181807,11208.24,1.27918156,0.5458351151,6100.92,0.6962899051,0.4912366605,,,,,,,-3387.96,,-3387.96,,,,,-3387.96,-3635.28,-1211.76,-44.28,8692.92,18.79726552,,,,249.48,,,,,,,,,,,,,,,2.015347332,,3.55915378,1.252341356,1.022979765,0.2859898751,0.3214189256,0.7091300259,0.7178152638,29.3076509,0.3767021164,,,22.05741398,,,,,,,,1217,,303,,,,,,,,,,,108.9946557,117.7142282,115.670495,147.9635644,47.99049505,,351019.3176,9.604730666,0.1404475937,6.604452495,11.92023041,,,Q2,Q2-19,2019-04-01T00:00:00.0000000,18
3719224,252,â‚¬ (EUR),2,Communication & Collaboration,7,Mid-market,3,Germany,4,EUR,5,Q3-FY19,2019-09-30T00:00:00.0000000,38681.28,3527.948855,39195.36,0.5673388292,9670.32,32729.39471,0.2467210404,0.7025340721,,,,1007.64,8662.68,0.8958007594,11794.68,1.219678356,0.4847873494,5870.88,0.6071029707,0.316066316,,,,,,,-3132,,-3132,,,,,-3132,-5700.020242,-1900.006747,41877.86024,44870.76,28.83941095,,,,249.48,,,,,,,,,,,,,,,1.399470343,,2.876146461,1.335258506,0.6189361976,0.2095823763,0.3447776193,0.6497077618,0.730930693,,,,,22.29208769,,,,,,,,,,322,,,,,,,,,,,112.7080745,121.7247205,120.1281988,146.517764,70.80770486,,,,,,,,,Q3,Q3-19,2019-07-01T00:00:00.0000000,19
3719225,252,â‚¬ (EUR),2,Communication & Collaboration,7,Mid-market,3,Germany,4,EUR,5,Q4-FY19,2019-12-30T00:00:00.0000000,42590.88,4192.56,43387.92,0.5363521902,10647.72,36589.32,0.2454074775,0.568656752,,,,1236.6,9411.12,0.8838624607,15869.52,1.490414849,0.7823451668,8951.04,0.8406532103,0.7344008447,,,,,,,-6458.4,,-6458.4,,,,,-6458.4,-10203.84,-3401.28,1069.2,35736.12,13.48205509,,,,248.4,,,,,,,,,,,,,,,0.8109307771,0.7695224059,1.741428158,1.269248599,0.4108806097,0.1180399614,0.1503445232,0.5910509415,0.602470378,,,,,28.98616556,,,,,,,,,,379.9,0.5380566802,,,,,,,,,,105.7488813,114.2087918,112.110766,167.0915504,107.437115,,,,,,,,,Q4,Q4-19,2019-10-01T00:00:00.0000000,20
3719226,252,â‚¬ (EUR),2,Communication & Collaboration,7,Mid-market,3,Germany,4,EUR,5,Q1-FY20,2020-03-30T00:00:00.0000000,42927.84,2525.04,45912.96,0.4370886261,10731.96,39812.04,0.2337457659,0.4291672659,,,,1462.32,9269.64,0.8637415719,17219.52,1.604508403,0.9216584308,9720,0.9057059475,1.066115702,,,,,,,-7949.88,,-7949.88,,,,,-7949.88,-4740.12,-1580.04,0,30996,12.44489412,,,,,,,,,,,,,,,,,,,0.5751561867,0.6070510268,1.448302776,1.147534628,0.5326953748,-0.08858752613,-0.09650888631,0.4557138547,0.4206816339,,,,,53.48049594,,,,,,,,,,430.5,0.6003717472,,,,,,,,,,98.75029036,106.6503136,99.71623693,159.9955401,44.04292683,,,,,,,,,Q1,Q1-20,2020-01-01T00:00:00.0000000,21
3719227,252,â‚¬ (EUR),2,Communication & Collaboration,7,Mid-market,3,Germany,4,EUR,5,Q2-FY20,2020-06-30T00:00:00.0000000,48321.02814,3602.954664,49515.91466,0.3882676952,12080.25703,43130.25703,0.2439671592,0.3787037076,,,,1595.619032,10484.638,0.8679151422,15424.20514,1.276811007,0.3761487213,8852.436832,0.7328020262,0.4510003133,,,,,,,-4939.567142,,-4939.567142,,,,,-4939.567142,-4924.128996,-1641.376332,167.5294272,26239.40043,16.29059875,,,,,,,,,,,,,,,,,,,0.5416318974,0.5628584179,1.479502362,1.132768575,0.7316938014,-0.1329405862,-0.1425045737,0.4146959197,0.397458415,,,,,33.97097562,,,,,,,,,,387,0.2772277228,,,,,,,,,,118.4704629,127.9480999,124.8605378,159.423309,50.89539014,,,,,,,,,Q2,Q2-20,2020-04-01T00:00:00.0000000,22
3719228,252,â‚¬ (EUR),2,Communication & Collaboration,7,Mid-market,3,Germany,4,EUR,5,Q3-FY20,2020-09-30T00:00:00.0000000,49962.96,4221.645336,53737.56,0.3710184063,12490.74,45950.67703,0.2324396567,0.2916573598,,,,2980.476,9510.264,0.7613851541,11626.092,0.9307768795,-0.01429356286,6262.704,0.501387748,0.06674025018,,,,,,,-2115.828,,-2115.828,,,,,-2115.828,5618.439569,1872.81319,-5.4,31852.44,-275.2581445,,,,,,,,,,,,,,,,,,,1.02053037,0.9278321122,2.714148316,1.144718374,,-0.09608407248,-0.1754451189,0.4304185807,0.3339140359,,,,,23.38067162,,,,,,,,,,388,0.2049689441,,,,,,,,,,128.2396907,138.498866,128.7705155,119.8566186,-57.92205741,,1026000,18.50005024,0.4986289071,11.8964877,21.63510146,0.5355787418,13.58861318,Q3,Q3-20,2020-07-01T00:00:00.0000000,23
3719229,252,â‚¬ (EUR),2,Communication & Collaboration,7,Mid-market,3,Germany,4,EUR,5,Q4-FY20,2020-12-30T00:00:00.0000000,55740.01198,4582.44,58320,0.3441529347,13935.00299,49237.96003,0.2389403806,0.3087311644,,,,2543.512579,11391.49041,0.8174731229,14992.53446,1.075890293,-0.05526226011,8100.327445,0.5812935561,-0.09504063827,,,,,,,-3601.044043,,-3601.044043,,,,,-3601.044043,-1287.375854,-429.1252848,,30565.06415,-42.34303556,,,,,,,,,,,,,,,,,,,2.799842723,2.371685843,7.623217696,1.234414889,3.559519921,-0.03373272858,-0.0691544989,0.4533738484,0.3992392598,,,,,25.94857728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q4,Q4-20,2020-10-01T00:00:00.0000000,24
3719230,11357,$ (USD),1,FinTech,12,Mixed,1,United States,1,US,1,Q1-FY18,2018-03-31T00:00:00.0000000,1890.48988,,1890.48988,,472.62247,,0.25,,,,,186.29633,286.32614,0.6058242216,1158.92445,2.452114581,,,,,,,,,,,-872.59831,0,-872.59831,,,,17.03802,-855.56029,,,2500,3180.95116,,,,,321.28058,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1,Q1-18,2018-01-01T00:00:00.0000000,1
